teams,winner
"Kalista,Ivern,Taliyah,Aatrox,Alistar,Garen,Nidalee,LeeSin,Smolder,TahmKench",0
"Rumble,Mordekaiser,Nasus,Jinx,Zyra,Fiora,Karthus,Tristana,Senna,TahmKench",1
"Aatrox,Nocturne,Orianna,Twitch,Karma,Illaoi,Lillia,Hwei,Kalista,Maokai",0
"KSante,XinZhao,Orianna,Senna,Maokai,Gnar,Jax,TwistedFate,Kaisa,Leona",1
"Urgot,Nidalee,Sylas,Varus,Nautilus,Yone,Rammus,Karma,Ezreal,Hwei",0
"TwistedFate,LeeSin,Azir,Vayne,Morgana,Ornn,Ekko,Tristana,Kaisa,Leona",1
"Urgot,Zac,Tryndamere,Nautilus,Varus,Sett,Belveth,Sylas,Kaisa,Zyra",1
"Teemo,LeeSin,Leblanc,Smolder,Janna,Rumble,Nunu,Tristana,MissFortune,Zilean",1
"Illaoi,Nunu,Kaisa,Vayne,Nautilus,Yorick,Belveth,Syndra,Ezreal,Bard",0
"TwistedFate,MasterYi,Jayce,Draven,Azir,Fiora,Khazix,Taliyah,Vayne,Blitzcrank",1
"Sett,Briar,Orianna,Kaisa,Bard,XinZhao,Trundle,Akali,Kalista,Janna",1
"KSante,Kindred,Azir,Seraphine,Pyke,Sylas,Brand,Jayce,TwistedFate,Bard",1
"Aatrox,Brand,Jayce,Varus,Rell,Camille,Graves,Azir,Seraphine,Taric",1
"Kayle,Nidalee,Jayce,Smolder,Karma,Jax,Gwen,Yone,Jhin,Zyra",1
"Chogath,Jax,Jayce,Ziggs,Pantheon,Gangplank,MasterYi,Qiyana,Draven,Blitzcrank",0
"Singed,LeeSin,Viego,Seraphine,Sona,Aatrox,Lillia,Taliyah,Smolder,Pyke",0
"Illaoi,Kindred,Zoe,Kalista,Rell,Udyr,Nunu,Azir,Jhin,Nautilus",0
"Smolder,Ivern,Tristana,Kaisa,Neeko,Singed,Belveth,Yone,Zilean,Varus",0
"Aatrox,Elise,Jayce,Varus,Thresh,RekSai,Ezreal,Annie,Kindred,Nautilus",1
"Olaf,Elise,Kassadin,Yasuo,Nautilus,Rumble,Khazix,Yone,Zeri,Yuumi",0
"Yone,Elise,Akali,Twitch,Nautilus,Jax,Ivern,Azir,Ezreal,Rakan",0
"Aatrox,Hecarim,Neeko,Smolder,Maokai,Jayce,Elise,Tristana,Zeri,Ashe",0
"Fiora,Elise,Hwei,Vayne,Darius,MonkeyKing,Ekko,Gangplank,Yasuo,Janna",0
"Jax,Elise,Annie,Ezreal,Ashe,Poppy,Belveth,Yone,Varus,Blitzcrank",0
"KSante,Elise,Tristana,Aphelios,Alistar,Yorick,Ivern,Malphite,Jinx,Bard",1
"KSante,JarvanIV,Fizz,Smolder,Blitzcrank,Kled,Gragas,Viego,Lucian,Nami",1
"Chogath,MonkeyKing,AurelionSol,Vayne,Ashe,Fiora,JarvanIV,TahmKench,Ezreal,Milio",1
"Singed,LeeSin,Yasuo,Ezreal,Camille,KSante,JarvanIV,Akali,Kaisa,Maokai",0
"Riven,Elise,Cassiopeia,Smolder,Nautilus,LeeSin,Shyvana,Qiyana,Jinx,Rumble",1
"Riven,Gragas,Leblanc,Senna,Alistar,DrMundo,Kindred,Taliyah,TwistedFate,Bard",0
"Cassiopeia,Ivern,Yasuo,Varus,Pyke,Ahri,Volibear,Leblanc,Caitlyn,Lux",0
"Anivia,Gragas,TwistedFate,Smolder,Janna,Kennen,Ekko,Aatrox,Ezreal,Ashe",0
"Aatrox,Ivern,Kennen,Ashe,Taliyah,Zoe,Volibear,Gragas,Senna,Velkoz",1
"Fiora,Gragas,Vayne,Yasuo,Leona,Jax,XinZhao,Hwei,Zeri,Rell",0
"Karma,Volibear,Tristana,Lucian,Maokai,Pantheon,Belveth,Kaisa,Jhin,Senna",1
"Poppy,LeeSin,Vladimir,Smolder,Ezreal,TwistedFate,Elise,Anivia,Caitlyn,Hwei",1
"KSante,Nocturne,Sylas,Karthus,Blitzcrank,Warwick,Volibear,Rumble,Xayah,Maokai",1
"Poppy,Nidalee,Azir,Smolder,Karma,Volibear,Karthus,Irelia,Zeri,Blitzcrank",0
"Camille,Karma,Syndra,TwistedFate,Talon,Swain,Elise,Akshan,Samira,Leona",1
"Yorick,Elise,Tristana,Senna,Nautilus,Urgot,Belveth,Lux,MissFortune,Pyke",0
"Jayce,Gragas,Rumble,Kalista,Nautilus,MonkeyKing,Karthus,Irelia,Ezreal,Karma",0
"Irelia,Hwei,Elise,Smolder,Janna,Poppy,Gragas,Yone,Sivir,Pyke",1
"Riven,Kindred,Orianna,Kalista,Renata,Renekton,Gragas,Zed,Ezreal,Zilean",1
"Aatrox,Viego,Anivia,Smolder,Leona,Fiora,Elise,Vladimir,Syndra,Pyke",0
"Mordekaiser,Kindred,Gangplank,Aphelios,Ashe,Olaf,Gragas,Akali,Varus,Karma",1
"AurelionSol,Kayn,Ashe,Karma,Akali,Jayce,Volibear,Lucian,Seraphine,Hwei",1
"Gragas,Belveth,Akali,Ezreal,Karma,Aatrox,Elise,Jayce,Zeri,Leblanc",1
"Yorick,Graves,Sylas,Ezreal,Leona,Irelia,Elise,TwistedFate,Aphelios,Taric",1
"Akali,Belveth,Karma,Vayne,Lulu,Fiora,Volibear,Azir,Smolder,Taric",0
"Vayne,Amumu,Kled,Nilah,Soraka,Renekton,Elise,Viego,Seraphine,Bard",1
"Teemo,Talon,Azir,Zeri,Anivia,Riven,Elise,Hwei,Jhin,Rell",1
"Cassiopeia,XinZhao,Taliyah,Jinx,Braum,Ornn,Elise,Yasuo,Senna,Maokai",0
"Gwen,Gragas,Smolder,Senna,Maokai,Briar,Rengar,Anivia,MissFortune,Thresh",1
"Yorick,Volibear,Fizz,Smolder,Maokai,Irelia,Elise,Syndra,MissFortune,Zilean",0
"Yone,Kindred,Annie,Smolder,Pyke,TwistedFate,Elise,Vladimir,Kaisa,Nautilus",1
"Volibear,Viego,Taliyah,Kaisa,Alistar,Illaoi,Elise,AurelionSol,Ezreal,Janna",0
"KSante,Elise,Irelia,Varus,Alistar,Garen,MasterYi,Karma,Lucian,Janna",1
"Yorick,Belveth,Galio,Kaisa,Blitzcrank,Gragas,Elise,TwistedFate,Aphelios,Janna",1
"Mordekaiser,Kayn,Kaisa,Karma,Pyke,Olaf,Elise,AurelionSol,Smolder,Ashe",1
"Yorick,Graves,Sylas,Jhin,Hwei,Azir,Volibear,Lux,Jinx,Pyke",1
"Gragas,Volibear,Akshan,Lucian,Shaco,Shen,Viego,Karma,Zeri,Yuumi",0
"Fiora,LeeSin,Katarina,Kaisa,Braum,Shaco,Elise,Ashe,Varus,Camille",0
"Aatrox,Olaf,Karma,Zeri,Braum,Kled,Elise,Zoe,Ezreal,Maokai",1
"Vayne,Elise,Tristana,Draven,Thresh,Karma,Nidalee,Urgot,Ezreal,Bard",0
"Volibear,Elise,Taliyah,Kaisa,Bard,Twitch,Rammus,Karma,Renekton,Janna",0
"DrMundo,Belveth,Camille,Ashe,Rakan,Jax,Zac,TwistedFate,Smolder,Janna",1
"Fiora,Graves,Annie,Smolder,JarvanIV,Gragas,Elise,LeeSin,Senna,Maokai",0
"TwistedFate,Kayn,AurelionSol,Ezreal,Soraka,Jayce,Elise,Fiora,Kaisa,Leona",0
"Illaoi,Kayn,Jayce,Senna,Pyke,TahmKench,Elise,Karma,KogMaw,Lulu",1
"TwistedFate,Belveth,Kassadin,Vayne,Soraka,Warwick,Elise,Galio,Ezreal,Janna",1
"Irelia,Shaco,Viktor,Seraphine,Rakan,Aatrox,Volibear,Annie,Senna,TahmKench",1
"Akali,Volibear,Ekko,Kaisa,Leona,Olaf,Gwen,Azir,TwistedFate,Maokai",0
"Fiora,Elise,Azir,MissFortune,Leona,Riven,Nocturne,AurelionSol,Jinx,Braum",1
"Aatrox,Seraphine,Elise,Aphelios,Karma,Warwick,Ivern,Azir,Lucian,Rakan",0
"Warwick,Gragas,Jayce,Aphelios,Blitzcrank,Urgot,Karthus,Qiyana,Hwei,Lulu",1
"Fiora,Vayne,Viego,TwistedFate,Karma,Darius,Elise,Akshan,Zeri,Bard",0
"Rumble,Ahri,LeeSin,Ezreal,Karma,Vayne,Elise,Kennen,Jinx,Nautilus",1
"Akali,Elise,Irelia,Kaisa,Bard,Gragas,Nunu,Jhin,Ezreal,Blitzcrank",0
"Aatrox,Elise,Azir,Senna,Nautilus,Malphite,Rengar,Hwei,Kalista,Camille",0
"Aatrox,Elise,Cassiopeia,Samira,Ashe,Riven,Gwen,Fizz,Smolder,Pantheon",0
"Riven,Elise,Yone,Ezreal,Nautilus,Fiora,Ivern,Sylas,Twitch,Senna",1
"Sion,Elise,Ryze,Kalista,Renata,Gwen,MasterYi,Karma,Draven,Leona",1
"Gragas,Rell,Ahri,Varus,Bard,Riven,Elise,Yasuo,Lucian,Milio",1
"Teemo,Elise,Irelia,Seraphine,Senna,Akali,Viego,Nasus,Kaisa,Pyke",1
"Camille,Brand,Yone,Zeri,Braum,Yasuo,Elise,Riven,TwistedFate,Janna",1
"Qiyana,Graves,Janna,TwistedFate,Akali,Gragas,Elise,Zoe,Tristana,Zilean",1
"Darius,Elise,Malzahar,Draven,Renata,Gragas,Kindred,Cassiopeia,Nilah,Leona",1
"Jax,Viego,Hwei,Ezreal,Zac,Garen,Elise,Azir,Nilah,Shaco",1
"Fiora,Elise,Zed,Zeri,Bard,Pantheon,Talon,Gragas,TwistedFate,Rell",1
"Riven,Camille,TwistedFate,Caitlyn,TahmKench,Renekton,Nocturne,Ahri,Smolder,Morgana",0
"Chogath,Elise,Irelia,Ashe,Senna,Renekton,Shaco,Heimerdinger,Vayne,Pyke",0
"Karma,Aatrox,Nasus,Ashe,Zed,Riven,Vex,Shyvana,Tristana,Mordekaiser",1
"Fiora,Graves,Ekko,Smolder,Janna,Teemo,Elise,Lucian,Zeri,Brand",0
"Teemo,Shaco,Talon,Senna,Janna,Katarina,Elise,Karma,Jhin,Thresh",0
"Varus,JarvanIV,Nasus,Swain,Senna,Rumble,LeeSin,Akali,Samira,Leona",1
"Sett,Elise,Karma,Zeri,Leona,Urgot,Shaco,Syndra,Vayne,Milio",1
"Jax,Elise,Taliyah,Smolder,Janna,Garen,JarvanIV,Hwei,Yasuo,Galio",0
"Yasuo,LeeSin,Katarina,Smolder,Rakan,Jayce,Elise,Tristana,Seraphine,Taric",0
"Smolder,Elise,Irelia,Ezreal,Karma,Tryndamere,Udyr,Tristana,Yone,Zyra",0
"Urgot,Shaco,Smolder,Jhin,Rakan,Trundle,Elise,Galio,Ezreal,Camille",0
"Malphite,XinZhao,Qiyana,Twitch,Brand,Urgot,Elise,Talon,Draven,Leona",0
"Azir,Evelynn,Yone,Braum,Draven,KSante,Elise,Tristana,Kaisa,Rell",1
"Jax,Brand,Tristana,Seraphine,Pantheon,Riven,Elise,Talon,Kalista,Senna",0
"Aatrox,Elise,Cassiopeia,Aphelios,Blitzcrank,Fiora,Lillia,Taliyah,Ezreal,Yuumi",0
"Karma,Elise,Alistar,Tristana,Hwei,Aatrox,Belveth,Katarina,Smolder,Janna",0
"Fiora,Kayn,Katarina,Varus,Leona,Olaf,Elise,TwistedFate,Hwei,Shaco",1
"Riven,Rengar,Karma,Lucian,Nami,Aatrox,Elise,Viktor,Ashe,Blitzcrank",0
"Gangplank,Elise,Sylas,Vayne,Janna,Riven,Nidalee,Katarina,Varus,Rell",1
"Aatrox,Elise,Talon,Aphelios,Senna,Gangplank,Nocturne,Viktor,Smolder,Bard",0
"TahmKench,Nunu,Yone,Jhin,Zilean,Mordekaiser,Elise,TwistedFate,Aphelios,Ashe",1
"Udyr,Elise,Yone,Samira,Janna,Darius,MonkeyKing,Taliyah,Jhin,Maokai",1
"Aatrox,Zac,Qiyana,Smolder,Maokai,Azir,JarvanIV,Twitch,Lucian,Milio",0
"Kled,Kindred,Anivia,Ezreal,Janna,Tryndamere,Elise,Veigar,MissFortune,Ashe",1
"Tryndamere,Elise,Shen,Aphelios,Milio,Gangplank,Brand,Yone,Smolder,Zyra",0
"Ornn,Elise,Lucian,Blitzcrank,Kassadin,Poppy,Kindred,Lux,Tristana,Braum",1
"Ornn,Elise,Yone,Smolder,Janna,Darius,JarvanIV,Tristana,Hwei,Bard",1
"Zac,Evelynn,Tristana,Yasuo,Galio,Olaf,Elise,KSante,Smolder,Bard",0
"Camille,Nocturne,Akali,Sona,Ezreal,Mordekaiser,Elise,Irelia,Kaisa,Karma",1
"Renekton,Rumble,Sylas,Sion,Bard,Sett,Vi,Draven,Ahri,Janna",0
"Renekton,Rumble,Akali,MonkeyKing,Rakan,Udyr,Volibear,Qiyana,Draven,Nautilus",0
"Olaf,Viego,Azir,Zeri,Lulu,Darius,Volibear,Viktor,MonkeyKing,Karma",0
"KSante,Nocturne,TwistedFate,Nilah,Twitch,Gwen,Rengar,Akali,Jhin,Rell",0
"KSante,Volibear,Tristana,Zeri,Maokai,Kennen,MonkeyKing,Gwen,Yasuo,Rell",1
"Gragas,Khazix,Qiyana,MissFortune,Nautilus,Olaf,LeeSin,Azir,Veigar,Leona",1
"KSante,Kayn,Karma,Ezreal,Ashe,Kennen,Riven,Orianna,MissFortune,Nautilus",1
"Volibear,Rengar,Ekko,Kaisa,Bard,Olaf,Lillia,Tristana,Yasuo,Thresh",1
"Fiora,Kindred,Ahri,Kaisa,Rell,MonkeyKing,Brand,Irelia,Jinx,Maokai",1
"Renekton,Viego,Ahri,Smolder,Zyra,KSante,FiddleSticks,Qiyana,Kaisa,Camille",0
"KSante,Shaco,Ezreal,Cassiopeia,Karma,Jayce,Jax,AurelionSol,Sivir,Janna",1
"Irelia,Brand,TwistedFate,Zilean,Ezreal,MonkeyKing,Khazix,Gragas,Jhin,Xerath",1
"Jax,Khazix,Hwei,Tristana,Pyke,KSante,Vi,Seraphine,Ashe,Heimerdinger",1
"Gnar,Belveth,Karma,Ezreal,Zac,MonkeyKing,Lillia,Lux,Draven,Maokai",0
"KSante,Qiyana,Taliyah,Kindred,Milio,MonkeyKing,XinZhao,Katarina,Hwei,Bard",1
"Yone,Warwick,Zoe,Kaisa,Maokai,Aatrox,XinZhao,Ryze,Twitch,Yuumi",0
"Vladimir,Belveth,Tristana,Twitch,Janna,Gwen,Lillia,Zed,Senna,Nautilus",1
"Udyr,Diana,Yasuo,Aphelios,Nautilus,Gangplank,LeeSin,Sylas,Twitch,Camille",1
"Darius,LeeSin,Taliyah,Draven,Nautilus,Fiora,JarvanIV,Ahri,Kalista,Renata",1
"Jayce,Nidalee,Kaisa,Jinx,Nautilus,KSante,LeeSin,Ahri,Yone,Janna",1
"Riven,Kindred,Leblanc,AurelionSol,Leona,Darius,Gragas,Yone,MonkeyKing,Senna",0
"Udyr,Viego,Sylas,KogMaw,Corki,Riven,Evelynn,Tristana,Varus,Nautilus",1
"Aatrox,Nunu,Akali,Smolder,Ashe,MonkeyKing,LeeSin,Fizz,Senna,Camille",0
"KSante,Rumble,LeeSin,Hwei,Senna,Leblanc,Viego,Gragas,Kaisa,Zyra",0
"Renekton,Ivern,Malphite,Smolder,Rakan,Ahri,Kayn,Zed,Samira,Alistar",1
"Olaf,Kayn,AurelionSol,Ezreal,Thresh,Jayce,LeeSin,Zac,Varus,Karma",0
"KSante,Hecarim,Tristana,Kaisa,Anivia,Gwen,LeeSin,Kassadin,Lucian,Milio",0
"Olaf,Khazix,Corki,Senna,Sona,Gragas,Kayn,Tristana,Draven,Janna",0
"Yone,Belveth,Anivia,Kaisa,Alistar,MonkeyKing,Ivern,Yasuo,Taliyah,Rell",1
"Urgot,Seraphine,Lulu,Jinx,Azir,KSante,Udyr,Hwei,Xayah,Rakan",1
"Akali,Jhin,Vayne,Ziggs,AurelionSol,Braum,Fizz,Rell,Lucian,Renekton",1
"Leona,Akshan,Bard,Yorick,Kayle,Maokai,Poppy,Samira,Nilah,LeeSin",1
"Annie,Vayne,KogMaw,Xerath,Belveth,Renata,Zeri,Shaco,Ashe,Lissandra",0
"Nami,Vayne,Hwei,Zac,Varus,Jhin,Gragas,Teemo,Gnar,Viego",1
"Udyr,Kindred,Katarina,Varus,Braum,Vayne,Khazix,Karma,Kaisa,Nautilus",0
"Udyr,MonkeyKing,Gragas,Kalista,Blitzcrank,Renekton,Jax,Katarina,Draven,Ashe",1
"Udyr,Rengar,Diana,MissFortune,Karma,Darius,LeeSin,Taliyah,Karthus,Leona",1
"Gragas,Belveth,Qiyana,Swain,Nautilus,Aatrox,Kindred,Vex,KogMaw,Lulu",1
"Riven,Graves,Neeko,KogMaw,Thresh,Renekton,Viego,Veigar,Sivir,Rell",1
"Olaf,Vi,Katarina,Kaisa,Rakan,Cassiopeia,Shaco,Jayce,Ziggs,Renata",0
"Aatrox,Udyr,Kassadin,Lucian,Milio,MonkeyKing,Karthus,Zac,Ezreal,Janna",1
"Udyr,Jax,TwistedFate,Kaisa,Braum,Kled,Volibear,Hwei,Varus,Nautilus",0
"Olaf,Vi,Sylas,Varus,Rakan,Darius,LeeSin,Swain,Kaisa,Bard",1
"Jax,MonkeyKing,Malzahar,Tristana,Camille,Viego,LeeSin,Sylas,Kaisa,Alistar",0
"MonkeyKing,Rengar,Anivia,Smolder,Karma,Jayce,Viego,Leblanc,Kaisa,Pyke",0
"Renekton,Sejuani,Sylas,MissFortune,Leona,Rumble,Gragas,Zed,Smolder,Seraphine",1
"Udyr,Kindred,Vex,Tristana,Camille,Aatrox,Poppy,Katarina,Xayah,Rell",1
"Renekton,LeeSin,Hwei,Ezreal,Ashe,DrMundo,Karthus,Briar,Sivir,Janna",0
"Jayce,Graves,Ahri,Jhin,Janna,Gragas,Kindred,Maokai,Nilah,Sylas",1
"Renekton,Talon,Akali,Ezreal,Bard,Olaf,LeeSin,Hwei,Jinx,Thresh",1
"KSante,LeeSin,Viego,Hwei,Nautilus,Cassiopeia,JarvanIV,AurelionSol,Zeri,Yuumi",1
"Udyr,JarvanIV,Karma,Twitch,Lulu,Jax,RekSai,Viktor,Kaisa,Janna",1
"Riven,Udyr,Katarina,Lux,Senna,MonkeyKing,Belveth,Fizz,Twitch,Sona",1
"Renekton,Kayn,Orianna,Zeri,Maokai,Jax,MasterYi,Kassadin,Seraphine,Camille",0
"KSante,LeeSin,AurelionSol,Varus,Camille,Fiora,Kindred,Azir,Seraphine,Leona",0
"Aatrox,Brand,Nasus,Ashe,Leona,MonkeyKing,Vi,Seraphine,Jhin,Camille",1
"Aatrox,Kindred,Katarina,Ezreal,Camille,MonkeyKing,Graves,Veigar,Senna,Braum",0
"Sion,Warwick,Akali,Jhin,Janna,Darius,Taliyah,LeeSin,Zeri,Zyra",1
"Udyr,Graves,Karma,Draven,Blitzcrank,Riven,Kindred,Anivia,Kaisa,Janna",0
"Olaf,FiddleSticks,Twitch,Lux,Milio,Aatrox,Taliyah,Cassiopeia,Jhin,Hwei",0
"Udyr,Rammus,Kassadin,Tristana,Janna,Gwen,Viego,Taliyah,Varus,Thresh",1
"Udyr,Viego,Renekton,Ezreal,Camille,Jax,Gragas,Qiyana,Jinx,Renata",1
"Riven,JarvanIV,Azir,Smolder,Janna,Renekton,LeeSin,AurelionSol,Ashe,Seraphine",0
"Darius,JarvanIV,Veigar,Vayne,Thresh,MonkeyKing,FiddleSticks,Yone,Twitch,Yuumi",1
"Renekton,Belveth,Azir,Twitch,TahmKench,MonkeyKing,Graves,Xerath,AurelionSol,Janna",1
"Zac,Gragas,Nasus,Lucian,Nami,Darius,Brand,Talon,Yasuo,Zyra",0
"Zac,MonkeyKing,Katarina,Samira,Nautilus,Renekton,JarvanIV,Orianna,Lux,Alistar",1
"Olaf,Graves,Karma,Seraphine,Zilean,Darius,Jax,AurelionSol,Kaisa,Alistar",0
"Olaf,JarvanIV,Lux,MissFortune,Rakan,Annie,Khazix,Malphite,KogMaw,Nautilus",0
"Tryndamere,Lillia,Garen,Ashe,Blitzcrank,Vayne,Karthus,Hwei,Jinx,Leona",1
"Olaf,Khazix,Hwei,MissFortune,Alistar,Fiora,Belveth,Gragas,Senna,Janna",1
"Gwen,Volibear,Zed,Ezreal,Blitzcrank,Yasuo,Karthus,Hwei,Draven,Nautilus",0
"Tristana,XinZhao,Ahri,Varus,Camille,Renekton,Viego,Gragas,Kaisa,Rakan",1
"Renekton,Taliyah,Yone,Senna,Alistar,Briar,Kayn,Karma,Yasuo,Rell",0
"Udyr,Graves,Akali,Senna,Bard,Gnar,Kindred,Katarina,Kaisa,Janna",0
"Aatrox,Kayn,Veigar,Ziggs,Leblanc,Udyr,Talon,AurelionSol,Jhin,Senna",1
"Udyr,LeeSin,Akali,Varus,Alistar,Aatrox,Vi,Azir,Smolder,Camille",1
"Aatrox,Karthus,Qiyana,Yasuo,Nautilus,MonkeyKing,Graves,Akali,Kaisa,Pyke",0
"Fiora,Trundle,Azir,Jinx,Pyke,MonkeyKing,Karma,Poppy,Kalista,Camille",1
"MonkeyKing,Kindred,Malphite,Smolder,Janna,Aatrox,Ekko,Sylas,Sivir,Milio",1
"LeeSin,Karthus,Taliyah,Sivir,Rell,Udyr,Belveth,Fizz,KogMaw,Senna",1
"Olaf,Vi,Yone,Cassiopeia,Nautilus,Darius,Gragas,Leblanc,Sivir,Rell",1
"Aatrox,Viego,Zoe,Varus,Zyra,MonkeyKing,JarvanIV,Hwei,Jhin,Senna",0
"Gragas,FiddleSticks,Tristana,Kalista,Camille,Rumble,Udyr,Zed,Lucian,Nami",0
"Udyr,Belveth,Karma,Twitch,Leona,Aatrox,Zac,Yone,Kaisa,Camille",1
"Seraphine,Shen,Evelynn,Udyr,Vayne,Thresh,Shaco,Twitch,Zed,Jhin",0
"Nami,Lucian,Kayle,Senna,Poppy,Seraphine,Rumble,Evelynn,Udyr,Lucian",0
"Olaf,FiddleSticks,Karma,Ashe,Senna,Riven,Rammus,Zed,Seraphine,Rell",1
"Olaf,Rammus,Karma,TwistedFate,Leona,Aatrox,Gragas,Zed,Yasuo,Shaco",0
"Heimerdinger,Vi,Irelia,Varus,Alistar,Gwen,Kindred,LeeSin,Smolder,Janna",0
"Janna,Annie,Twitch,Orianna,Rengar,MissFortune,Zyra,Nami,Skarner,Kayle",0
"Smolder,Yuumi,Belveth,Sivir,Hwei,Fizz,Lulu,Garen,Udyr,Twitch",0
"Vladimir,Vi,Aatrox,MissFortune,Pantheon,Rell,Volibear,Udyr,Poppy,Maokai",1
"Malzahar,Fiora,Trundle,Kayle,Viego,Rell,Leona,Udyr,Kayle,Shen",1
"Rell,JarvanIV,Ezreal,Renata,Jhin,Aatrox,Briar,Udyr,TwistedFate,Taric",0
"Darius,Viego,Gragas,Senna,Sona,Neeko,Graves,LeeSin,Karthus,Maokai",1
"Aatrox,Nilah,Leblanc,Belveth,Janna,KSante,Rengar,Zoe,Jinx,Milio",1
"Udyr,Kayn,Diana,MissFortune,Janna,Naafiri,Camille,Galio,Smolder,Talon",0
"KSante,Zac,Cassiopeia,Zeri,Janna,Urgot,Rengar,Fizz,Smolder,Maokai",1
"Shen,Rengar,Azir,Lucian,Urgot,KSante,LeeSin,Leblanc,Varus,Bard",1
"TwistedFate,Viego,Zac,Smolder,Sona,Urgot,Karthus,Akali,Aphelios,Maokai",1
"Darius,Viego,Akali,Smolder,Hwei,Olaf,Kayn,Tristana,Karthus,Nautilus",1
"Volibear,Vi,Ahri,KogMaw,Milio,Aatrox,Karthus,Hwei,Smolder,Janna",1
"Udyr,Kindred,Hwei,Aphelios,Braum,TwistedFate,Jayce,Skarner,Karthus,Camille",0
"Aatrox,Karthus,Corki,Kaisa,Leona,Renekton,Rumble,Vayne,MonkeyKing,Senna",0
"Jayce,Nidalee,Naafiri,Karthus,Alistar,MonkeyKing,Gragas,Karma,Sivir,Pyke",1
"TwistedFate,Karthus,Yasuo,Ashe,Alistar,Pantheon,Kindred,Azir,Draven,Senna",0
"Renekton,LeeSin,Kennen,Yasuo,Alistar,Riven,Karthus,Lissandra,Kaisa,Nautilus",1
"Camille,Kindred,Karma,Senna,Nautilus,Jax,Karthus,Kennen,Kalista,Ezreal",1
"Poppy,Graves,Orianna,Karthus,Senna,Gangplank,Volibear,Hwei,Smolder,Blitzcrank",1
"Fiora,MonkeyKing,Jax,Karthus,Senna,Quinn,Volibear,Akshan,Smolder,Karma",0
"Riven,Lillia,Akshan,Karthus,Nautilus,Jayce,Volibear,Karma,Twitch,Lulu",0
"Jayce,Udyr,Akali,Caitlyn,Janna,Smolder,XinZhao,Akshan,Karthus,Pyke",1
"Zac,FiddleSticks,Karma,MissFortune,Ashe,Yorick,Nidalee,Vayne,Karthus,Nautilus",1
"Renekton,Karthus,Vayne,Seraphine,Alistar,Poppy,Kindred,Fizz,Jhin,Sona",0
"Aatrox,Jax,Taliyah,Karthus,Nautilus,Udyr,Kindred,Yasuo,Smolder,Galio",0
"TwistedFate,Khazix,Gragas,Ezreal,Senna,Jax,Karthus,Smolder,Varus,Ashe",0
"Renekton,Gwen,Kassadin,Jinx,Senna,Aatrox,XinZhao,Smolder,Karthus,Blitzcrank",1
"Teemo,Viego,Lissandra,Kalista,Senna,Olaf,FiddleSticks,Talon,Karthus,Camille",1
"Riven,Kindred,Karma,Aphelios,Maokai,Renekton,Khazix,Kled,Karthus,Nautilus",1
"Riven,Viego,Ekko,Twitch,Blitzcrank,Kled,Karthus,TwistedFate,AurelionSol,Senna",0
"Fiora,Kalista,Tristana,Karthus,Hwei,Jax,Viego,Taliyah,Ezreal,Maokai",1
"Ornn,Graves,Ahri,MissFortune,Maokai,Fiora,Karthus,Neeko,Ezreal,Camille",0
"Rumble,Rell,TwistedFate,Kaisa,Janna,Yorick,Karthus,Jayce,Varus,Nautilus",1
"Irelia,Viego,Ahri,Brand,Janna,Warwick,Karthus,Jayce,Kaisa,Blitzcrank",1
"Heimerdinger,Urgot,Smolder,TwistedFate,Gragas,Vayne,Karthus,Tristana,Kaisa,Camille",1
"Ashe,Udyr,Nasus,Ezreal,Yuumi,Jax,Karthus,Zed,Jhin,Senna",1
"Taliyah,Gangplank,Tryndamere,Karthus,Rell,Yone,Kindred,Hwei,Kaisa,Alistar",1
"Camille,Viego,Heimerdinger,Karthus,Rakan,Trundle,Ekko,Garen,Nilah,Rell",0
"Illaoi,Karthus,Vladimir,Smolder,Rakan,Gwen,Rengar,Heimerdinger,Yasuo,Taliyah",1
"TahmKench,Taliyah,Jayce,Pyke,Senna,Vayne,Hecarim,Zed,Karthus,Janna",1
"TahmKench,Gragas,Taliyah,Yone,Bard,Briar,Karthus,Fizz,Yasuo,Shaco",0
"Udyr,Karthus,Viktor,Varus,Pyke,Smolder,Volibear,Qiyana,TwistedFate,Bard",1
"MonkeyKing,Karthus,Nidalee,Zeri,Rakan,Gragas,Taric,Azir,Varus,Bard",0
"Akali,Graves,Irelia,Ezreal,Janna,Renekton,Karthus,Leblanc,Smolder,Bard",1
"Renekton,LeeSin,Vladimir,Annie,Senna,Jax,Karthus,Jayce,Seraphine,Ashe",1
"Mordekaiser,Nocturne,Gangplank,Karthus,Leona,Riven,Belveth,Taliyah,Zeri,Maokai",1
"Ornn,Sylas,Qiyana,Varus,Thresh,Renekton,Evelynn,Yone,Karthus,Rakan",1
"Jayce,Karthus,Azir,Draven,Nautilus,Teemo,XinZhao,Orianna,Varus,Alistar",0
"Akshan,Karthus,Karma,MissFortune,Leona,Garen,Gwen,Nasus,Jhin,Senna",1
"Volibear,LeeSin,Jax,Zeri,Bard,Urgot,Khazix,Viego,Karthus,Senna",0
"Aatrox,XinZhao,Cassiopeia,Smolder,Janna,Urgot,Karthus,Galio,Kaisa,Thresh",1
"Renekton,Taliyah,KSante,Nilah,Janna,Aatrox,Volibear,Syndra,Karthus,Camille",1
"Kennen,Viego,Ekko,Hwei,Maokai,Warwick,Karthus,Qiyana,Kaisa,Alistar",1
